start_date,start_time,end_date,end_time,title,locations,description,image_link,link,Related Activities,Response,importance,color,class
3/13/2011,,,,Shift operators departed for R/B,Reactor 2 ,"In order to manually open PCV vent valve (MO valve), shift operators wore necessary equipments such as the self-contained breathing apparatus, brought the flashlight and departed for R/B.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 5:30 PM on March 12, Instruction from the Station Manager to proceed with the preparation of Vent”",【Open PCV vent valve (MO valve) and S/C vent valve (AO valve)-large】,3,#7D2252,
3/14/2011,11:00:00,,,Operations impacted by the explosion,Reactor 2 ,"Because of the explosion, the excitation of the solenoid for S/C vent valve (AO valve)-large turned off and the S/C vent valve closed. We had to do the venting line-up again.
After the explosion, workers other than shift operators at the Main Control Room suspended all works and evacuated to the main anti-earthquake building. As we had to confirm the workers’ safety and the status of the field site, we couldn’t resume work for a while.
D/W pressure was around 450kPa abs, stable below the Vent pressure.",R2CR.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 11:01 AM on March 14, R/B of Reactor 3 exploded. The water injection line prepared was out of order because of damage to the fire engine and hose.”",【Impact of the explosion】,4,#7D2252,
3/14/2011,11:01:00,,12:30:00,Reactor 2 - S/C incapable of open,Reactor 2 ,The large valve of suppression chamber became (hereinafter “S/C”) “Close” because of the explosion of building of Reactor 3. Incapable of “Open” was confirmed. Prepared water injection line was not available because of breakage of the fire engine and the hose.,,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,5,#7D2252,
3/14/2011,12:30:00,,13:18:00,Reactor 2 Pressure,Reactor 2 ,"S/C Temperature was 149.3℃ and S/C pressure was 486Pa even if the SR valve was opened, there was a possibility of pressure reduction difficulty as the steam will not be condensed, decided after conducting Containment Vessel Vent (“Vent”), then open the SR valve and water injection will be started.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,2,#7D2252,
3/14/2011,13:05:00,,13:18:00,Restarted composing line,Reactor 2 ,Recommencement of composing line of injecting seawater including fire engine.,,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,2,#7D2252,
3/14/2011,13:18:00,,16:30:00,Water level of reactor in down trend,Reactor 2 ,"<iframe width=""450"" height=""315"" src=""http://www.youtube.com/embed/RG2ppQGvB2Q"" frameborder=""0"" allowfullscreen></iframe>
At 13:18 the water level of reactor was in the down trend.  At 13:25 Determined lose of RCIC function. Estimated from the current situation, reaching TAF will be at around 16:30.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,4,#7D2252,
3/14/2011,13:18:00,,14:43:00,Reported injecting seawater to Reactor,Reactor 2 ,"As Reactor water level was downward trend , reported to start preparation work such as injecting seawater to the Reactor immediately to the authorities.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,3,#7D2252,
3/14/2011,13:25:00,,14:43:00,RCIC function lost,Reactor 2 ,"<iframe width=""450"" height=""315"" src=""http://www.youtube.com/embed/RG2ppQGvB2Q"" frameborder=""0"" allowfullscreen></iframe>
As Reactor water level is decreasing, the RCIC function seems to be lost, judged Article15, clause1 of Act on Special Measures Concerning Nuclear Emergency Preparedness occurred (Lost Reactor Cooling Function) , and reported to the authorities at 1:38 pm.",Reactor2RCIC.png,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,5,#7D2252,
3/14/2011,14:43:00,,15:00:00,Connected fire engine to FP,Reactor 2 ,Connected to FP by fire engine.,FireTruck.PNG,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,2,#7D2252,
3/14/2011,15:00:00,,16:30:00,Aftershocks affected work and evacuation,Reactor 2 ,"From after 15PM to after 16PM due to the aftershocks centered in offshore of Fukushima Prefecture, work was conducted with difficulties of suspension of work and evacuation.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,3,#7D2252,
3/14/2011,15:26:00,,,Reported evaluated TAF reaching time - 4:30 pm,Reactor 2 ,"Evaluated TAF reaching time is 4:30 pm, reported it to the authorities.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,2,#7D2252,
3/14/2011,16:00:00,,16:20:00,Attempted to open S/C vent valve,Reactor 2 ,"After the instruction for evacuation was lifted, at 4:00 PM, we tried to open S/C vent valve (AO valve)-large.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 11:01 AM on March 14, R/B of Reactor 3 exploded. The water injection line prepared was out of order because of damage to the fire engine and hose.”",【Open S/C vent valve (AO valve)-small】,2,#7D2252,
3/14/2011,16:00:00,,16:30:00,Gathered batteries from parking lot and carried to control room,Reactor 2 ,"At around 16:00，as it was foreseeable taking time until opening vent valve, changed priority on decompression of reactor by opening SR valve. The station manger also directed to conduct opening vent valve in parallel.  Under the lack of power, battery was necessary to open the SR valve.
Gathered batteries out from the cars and carried to main control room and connected to the electricity cable, however, as the power voltage was lacking, add batteries, try operating several SR valves
",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,3,#7D2252,
3/14/2011,16:20:00,,,Air pressure from compressor insufficient to open S/C vent valve,Reactor 2 ,"At 4:20 PM, as the air pressure from the compressor was insufficient, we couldn’t open.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 11:01 AM on March 14, R/B of Reactor 3 exploded. The water injection line prepared was out of order because of damage to the fire engine and hose.”",【Open S/C vent valve (AO valve)-small】,3,#7D2252,
3/14/2011,16:30:00,,,Started fire engine and prepared to start water injection,Reactor 2 ,"<iframe width=""450"" height=""315"" src=""http://www.youtube.com/embed/RG2ppQGvB2Q"" frameborder=""0"" allowfullscreen></iframe>

At around 16:30 started fire engine and prepared for the readiness to start water injection when decompression of reactor.",r2engine.png,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,3,#7D2252,
3/14/2011,16:34:00,,,Initiated operation to reduce reactor pressure,Reactor 2 ,"Started operation for reducing Reactor pressure, and reported to start injecting seawater using fire protection system to authorities.",nrcr2.png,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,3,#7D2252,
3/14/2011,16:34:00,,,Reactor pressure 6.998MPa,Reactor 2 ,Reactor pressure 6.998MPa,,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,1,#7D2252,
3/14/2011,17:17:00,,18:00:00,Reactor water level reached TAF,Reactor 2 ,"<iframe width=""450"" height=""315"" src=""http://www.youtube.com/embed/RG2ppQGvB2Q"" frameborder=""0"" allowfullscreen></iframe> Reactor water level reached TAF. Reported it to the authorities at 5:25 pm.",r2oceanside.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,3,#7D2252,
3/14/2011,18:00:00,,19:03:00,Initiated reactor depressurization,Reactor 2 ,"Started decompression of the reactor.  Time was consumed as the temperature and pressure of S/C was high and difficult condition for condensation.  ""Started Reactor depressurization (Reactor pressure 5.4MPa=>7:03 pm
0.63 MPa ).""",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,3,#7D2252,
3/14/2011,18:03:00,,19:03:00,Reactor pressure 6.075MPa,Reactor 2 ,Reactor pressure 6.075MPa,,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,1,#7D2252,
3/14/2011,18:22:00,,,Reactor fuel exposed to air,Reactor 2 ,"<iframe width=""450"" height=""315"" src=""http://www.youtube.com/embed/RG2ppQGvB2Q"" frameborder=""0"" allowfullscreen></iframe>
Reactor water level reached TAF-3,700mm. Judge the fuel was exposed to air. Reported to the authorities at ",R2Temp.png,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,5,#7D2252,
3/14/2011,18:35:00,,,Unable to open both S/C valves,Reactor 2 ,"As there was no change on D/W pressure, at 6:35 PM, we tried to open not only S/C vent valve (AO valve)-large but also S/C vent valve (AO valve)-small to restore the vent line. We presumed that we couldn’t open S/C vent valve (AO valve)-large because of malfunction of solenoid.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 11:01 AM on March 14, R/B of Reactor 3 exploded. The water injection line prepared was out of order because of damage to the fire engine and hose.”",【Open S/C vent valve (AO valve)-small】,2,#7D2252,
3/14/2011,19:03:00,,,Reactor pressure 0.63MPa,Reactor 2 ,Reactor pressure 0.63MPa,,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,1,#7D2252,
3/14/2011,19:20:00,,,Fire engines rotated due to high radiation,Reactor 2 ,"<iframe width=""450"" height=""315"" src=""http://www.youtube.com/embed/bxzQPiy_U1M"" frameborder=""0"" allowfullscreen></iframe>
Radiation at site was high and confirmation of operating status of fire engines was forced in rotation, at 19:20, confirmed fire engine which was used for water injection was stopped due to the shortage of fuel",fireenginesonsite.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,2,#7D2252,
3/14/2011,19:54:00,,19:57:00,Initiated injection to Reactor from Fire Protection System by fire engine,Reactor 2 ,"After fueling, started water injection into the reactor by using FP line by fire engine(at 19:54, 19:57 started respectively).
Started injecting seawater to the Reactor from Fire Protection
System by fire engine (started up at 7:54 pm and 7:57)",SetUpFiretruck.png,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,2,#7D2252,
3/14/2011,21:00:00,,21:20:00,Slightly open S/C vent valve,Reactor 2 ,"At 9:00 PM, we could slightly open S/C vent valve (AO valve)-small. We established the venting line-up other than the rupture disk.
（D/W pressure was lower than the working pressure of the rupture disk (427kPa gauge), so Vent hadn’t yet occurred. We kept the vent valves open and continued monitoring D/W pressure.）",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 11:01 AM on March 14, R/B of Reactor 3 exploded. The water injection line prepared was out of order because of damage to the fire engine and hose.”",【Open S/C vent valve (AO valve)-small】,3,#7D2252,
3/14/2011,21:20:00,,22:50:00,Opened 2 Safety Release Valves,Reactor 2 ,"Opened 2 Safety Release Valves (hereinafter SRV) and confirmed recovering of water level. Reported it to the authorities at 9:34 pm (as of
9:30 pm Reactor water level=TAF-3,000mm).",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,3,#7D2252,
3/14/2011,22:50:00,,23:35:00,Pressure of S/C and D/W not unified,Reactor 2 ,"<iframe width=""450"" height=""315"" src=""http://www.youtube.com/embed/RG2ppQGvB2Q"" frameborder=""0"" allowfullscreen></iframe>
At 10:50 PM - As Dry Well (hereinafter D/W) pressure exceeded maximum usage pressure 427kPa gage, it was judged to specific issue (RPV pressure abnormally raised) based on Article15, clause1 of Act on Special Measures Concerning Nuclear Emergency Preparedness occurred, and reported to the authorities at 11:39 pm.
D/W pressure was in upward trend whereas S/C pressure was stable around 300～400kPa abs. The pressure was not unified. As S/C pressure was lower than the working pressure of the rupture disk and D/W pressure increased, we decided to open D/W vent valve (AO valve)-small to do Vent.",rdesign.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 11:01 AM on March 14, R/B of Reactor 3 exploded. The water injection line prepared was out of order because of damage to the fire engine and hose.”",【open D/W vent valve -small】,5,#7D2252,
3/14/2011,23:35:00,,,S/C pressure lower than rupture disk operation pressure,Reactor 2 ,"As the pressure at S/C side was lower than working pressure of the rupture disk and the pressure at D/W side was raising, decided measure of vent operation with opening small valve of D/W vent.",rdesign.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,4,#7D2252,
3/15/2011,0:02:00,,,Vent line composition completed except for rupture disc,Reactor 2 ,Operated to open the small valve of D/W vent valve (AO valve). Vent line composition except for rupture disc was completed (confirmed the valve was closed few minutes later).,,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,3,#7D2252,
3/15/2011,0:02:00,,,Completed preparation of venting line-up other than the rupture disk,Reactor 2 ,"At 12:02 AM on March 15, we finished preparation of the venting line-up other than the rupture disk. A few minutes later, we confirmed that the rupture disk was closed.
（D/W pressure did not go down from 750kPa abs. After that, D/W pressure was stable but high.）",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 11:01 AM on March 14, R/B of Reactor 3 exploded. The water injection line prepared was out of order because of damage to the fire engine and hose.”",【open D/W vent valve -small】,3,#7D2252,
3/15/2011,3:00:00,,,Unable to depressurize D/W pressure sufficiently,Reactor 2 ,"As D/W pressure exceeded designed maximum usage pressure, tried to operate to reduce pressure and injecting water to the Reactor. But the situation was not depressurized sufficiently. Reported it to the authorities at 4:17 am.",rdesign.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,3,#7D2252,
3/15/2011,6:00:00,,,Explosion,Reactor 2 ,"<iframe width=""450"" height=""315"" src=""http://www.youtube.com/embed/jc_2VGfAwL0"" frameborder=""0"" allowfullscreen></iframe>
At 6:00～6:10, A large impulsive sound occurred around suppression chamber. S/C. The measured S/C pressure went down to 0MPaabs.
Other than TEPCO employees and workers required for plant supervision and temporary restoration work, we temporarily evacuated to Fukushima Daini.
650 persons moved to Fukushima Daini. 70 persons stayed at the power station headquarters.",r2vapor.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 6:00～6:10 AM on March 15, a big boom occurred around the suppression chamber”",,8,#7D2252,
3/15/2011,7:20:00,,8:25:00, D/W pressure 730kPa abs,Reactor 2 , D/W pressure (730kPa abs(7:20),,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 6:00～6:10 AM on March 15, a big boom occurred around the suppression chamber”",,2,#7D2252,
3/15/2011,7:20:00,,11:25:00,Confirmed decrease in D/W pressure,Reactor 2 ,"<iframe width=""450"" height=""315"" src=""http://www.youtube.com/embed/RG2ppQGvB2Q"" frameborder=""0"" allowfullscreen></iframe>
Shift operators periodically went to the Main Control Room to log D/W pressure etc.
At 11:25 AM, we confirmed decrease in D/W pressure 730kPa abs (7:20) 155kPa abs (11:25)
",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 6:00～6:10 AM on March 15, a big boom occurred around the suppression chamber”",,3,#7D2252,
3/15/2011,8:25:00,,11:25:00,Confirmed white smoke (steam) rising out of 5th floor of Reactor Building,Reactor 2 ,"<iframe width=""450"" height=""243"" src=""http://www.youtube.com/embed/LWiwywBZuik"" frameborder=""0"" allowfullscreen></iframe>
Confirmed white smoke (seems steam) rising out from the wall around 5th floor of Reactor Building, reported to the authorities at 9:18pm.",r2vapors.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,8,#7D2252,
3/14/2011,11:01:00,,,Formed water supply line toward Reactor 2 and Reactor 3,"Reactor 2,
Reactor 3","<iframe width=""450"" height=""315"" src=""http://www.youtube.com/embed/hGF34tElkVw"" frameborder=""0"" allowfullscreen></iframe>
Since the vertical shaft of reversing valve was not available, we placed good fire engines around Shallow Draft Quay and re-arranged hoses in order to take seawater directly from sea and inject it to the reactor. By connecting 2 fire engines in series, we formed the water supply line toward both Reactor 2 and 3.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “Explosion occurred at the reactor building at 11:01 am on
March 14. Seawater injection was stopped since fire engines and
hoses got damaged.”",【Restart of water injection to the reactor】,5,,
3/11/2011,14:48:00,,,Reactor 3 EDGs activated,Reactor 3,Emergency diesel generators activated automatically,R3.png,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,1,#2554C7,
3/11/2011,14:54:00,,15:05:00,Reactor 3 subcritical,Reactor 3,It was confirmed that the reactor was subcritical,,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,2,#2554C7,
3/11/2011,15:05:00,,15:25:00,Reactor 3 RCIC activated manually,Reactor 3,Reactor Core Isolation Cooling System (hereinafter called “RCIC”) activated manually,RCIC.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,3,#2554C7,
3/11/2011,15:25:00,,,Reactor 3 RCIC tripped,Reactor 3,RCIC tripped (as the reactor water level was high),RCIC.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,3,#2554C7,
3/11/2011,16:03:00,,,RCIC Manually started,Reactor 3,"At 16:03, RCIC was manually started, parameters like discharge pressure and rotating speed were confirmed in MCR. Operating status was monitored and made HPCI start up ready.",HPCI System.png,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Activities after Loss of all AC Power at 15:42 on March 11,【Situation at Main Control Room of Reactor 3/4】,3,,
3/12/2011,4:00:00,,4:23:00,Radiation dose increase,Reactor 3,"Increase of the radiation dose was confirmed (Near the main gate, 0.069μSv/h,)",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,2,#2554C7,
3/12/2011,9:25:00,,,Reactor pressure dropped below fire engines jet force,Reactor 3,"The reactor pressure went below the fire engines’ jet force, which allowed us to start alternative water injection by fire engines",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Activities after “the stoppage of RCIC at 11:36 am on March 12”,【Water Injection by Fire Engines】,5,#2554C7,
3/12/2011,11:36:00,,,RCIC tripped,Reactor 3,RCIC tripped,,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,2,#2554C7,
3/12/2011,11:36:00,,,Unable to restart water injection by existing facilities,Reactor 3,"We tried to restart water injection by existing cooling facilities, but could not.
We tried water injection by diesel powered fire-extinguishing pumps, but could not because the reactor pressure was as high as approximately 4MPa.
We tried to reboot HPCI, but could not due to the lack of batteries.
We tried water injection through RCIC by confirming the situation in RCIC operation room, but could not reboot it.
",R3HPCI2.png,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Activities after “the stoppage of RCIC at 11:36 am on March 12”,【Restoration of existing cooling facilities】,4,#2554C7,
3/12/2011,11:36:00,,,Fire engines unable to respond,Reactor 3,"Fire engines in the site were called but could not arrive, because they were all being used for water injection to Reactor 1.
Since tsunami occurred, the traffic between Reactor 3 and Reactor 5/6 had been disrupted due to the damage of the road and rubbles caused by tsunami. However, as restoration work such as road leveling with sandbags and removal of rubbles progressed, the restored traffic between Reactor 3 and Reactor 5/6 allowed us to bring the fire engines from Reactor 5/6. Also, a fire engine prepared as a backup facility for the emergency of Fukushima Daini moved to Fukushima Daiichi. Fire engines for water injection were lined up, sourcing freshwater from fire cistern.
In order to inject water by fire engines, it was necessary to decrease the reactor pressure by operating Safety Relief Valve (S/R Valve), but S/R Valve was not able to be operated because batteries had run out. Since batteries in the site were already collected for the restoration of indicators, Reactor 1 and 2, there were no extra batteries in the site. Therefore, we removed and gathered batteries from employees’ car and connected them to indicators of Main Control Room.
",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Activities after “the stoppage of RCIC at 11:36 am on March 12”,【Water Injection by Fire Engines】,2,#2554C7,
3/12/2011,11:36:00,,,Power restoration work unable to be completed,Reactor 3,"Since the previous day we continued power restoration work via Power Center in order to restore Boric Acid Injection System that was capable of high pressure water injection, but the work was not successfully progressed due to the interruption of the work and evacuation caused by earthquakes from time to time and bad work environment (dark place, obstacles scattered and manhole covers lost). As a result, the restoration was not completed.",tsunamidebris.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Activities after “the stoppage of RCIC at 11:36 am on March 12”,【Restoration of High Pressure Core Injection System】,2,#2554C7,
3/12/2011,12:20:00,,,Freshwater near fire cisterns ran out,Reactor 3,"Since freshwater of near fire cisterns ran out at 12:20 pm, we started to change the water supply line in order to use seawater in the vertical shaft of reversing valve. We had been well prepared for quick switching, but we were forced to suspend the work by the evacuation order caused by aftershocks.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after Plant Manager’s order “we will move by taking into account
seawater injection,” at 10:30 am on March 13.",【Switching to seawater】,6,#2554C7,
3/12/2011,12:35:00,,13:12:00,HPCI activated automatically,Reactor 3,High Pressure Core Injection System (hereinafter called “HPCI”) activated automatically (as the reactor water level was low),R3HPCI.png,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,4,#2554C7,
3/12/2011,13:12:00,,,Injection of sea water into the reactor started,Reactor 3,"Injection of sea water into the reactor through the fire extinction system
started",firehose.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after Plant Manager’s order “we will move by taking into account
seawater injection,” at 10:30 am on March 13.",【Switching to seawater】,3,#2554C7,
3/12/2011,17:30:00,,,Plant manager ordered to prepare for vent of PCV,Reactor 3,"<iframe width=""450"" height=""243"" src=""http://www.youtube.com/embed/0V-tT2GUM6I"" frameborder=""0"" allowfullscreen></iframe>
Plant manager ordered to prepare for the vent of primary containment vessel (hereinafter called “vent”)",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,2,#2554C7,
3/12/2011,21:00:00,,,Started considering vent procedures,Reactor 3,"At the Main Control Room, at 9:00 PM, we started considering Vent procedures. We checked the sequence and places of valves and wrote on the whiteboard.
The generation team of the power station emergency response headquarters (“PSER”) completed the Vent procedure manual for Reactor 1. Based on that Vent procedure manual for Reactor 1 and the accident management procedure manual for Reactor 3, generation team considered the Vent procedure manual for Reactor 3 together with the restoration team. We notified the Vent procedure manual to the Main Control Room.
",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 5:30 PM on March 12, Instruction from the Station Manager to proceed with the preparation of opening the vent valve (“Vent”)”",【Preparation work for Vent】,2,#2554C7,
3/13/2011,0:20:00,,0:30:00,Terminated injection of fresh water,Reactor 3,Injection of fresh water terminated,,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,3,#2554C7,
3/13/2011,0:30:00,,,Large valve of S/C vent opened (AO valve),Reactor 3,The large valve of S/C vent valve (AO valve) was opened (as the air tank for the actuation was exchanged),,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,3,#2554C7,
3/13/2011,2:42:00,,,HPCI stopped,Reactor 3,HPCI stopped,R3HPCI2.png,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,2,#2554C7,
3/13/2011,4:15:00,,,Water level reached top of active fuel,Reactor 3,"As it was determined that the water level reached to the top of active fuel (hereinafter called “TAF”) at 4:15 am, it was informed to the government offices etc.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,8,#2554C7,
3/13/2011,4:50:00,,,Excited solenoid using small generator to open S/C vent valve,Reactor 3,"At 4:50 AM, in order to open S/C vent valve (AO valve)-large, we excited the solenoid using a small generator for the temporary lighting at the Main Control Room. The shift operator checked the indicator of the valve at the Torus Room. As the indicator showed “closed”, we determined that the valve was completely closed. Inside the Torus Room was very hot because of the Reactor steam flow from the safety relief valve to S/C (S/C is below the Torus Room). There was no lighting i.e. complete darkness. It was a tough working environment.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 5:30 PM on March 12, Instruction from the Station Manager to proceed with the preparation of opening the vent valve (“Vent”)”",【Preparation work for Vent】,3,#2554C7,
3/13/2011,5:10:00,,,Determined loss of RCIC,Reactor 3,"It was determined that a specific incident stipulated in article 15, clause 1 of Act on Special Measures Concerning Nuclear Emergency Preparedness (loss of reactor cooling function) occurred as the injection of water by RCIC was impossible, and it was informed to the government offices etc. at 5:58 am",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,3,#2554C7,
3/13/2011,5:15:00,,,Station manager instructed to prepare for press conference,Reactor 3,"At 5:15 AM, Station Manager instructed to complete the venting line-up other than the rupture disk and prepare for the press release.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 5:30 PM on March 12, Instruction from the Station Manager to proceed with the preparation of opening the vent valve (“Vent”)”",【finish the venting line-up】,1,#2554C7,
3/13/2011,5:23:00,,,Changed air tank and attempted to open S/C vent valve,Reactor 3,"At 5:23 AM as the solenoid for S/C vent valve (AO valve)-large was excited but the S/C vent valve was closed, we determined that we had to change the air tank. After that, we changed the air tank and opened the S/C vent valve.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 5:30 PM on March 12, Instruction from the Station Manager to proceed with the preparation of opening the vent valve (“Vent”)”",【finish the venting line-up】,1,#2554C7,
3/13/2011,5:58:00,,7:35:00,RCIC injection impossible,Reactor 3,"Special Measures Concerning Nuclear Emergency Preparedness (loss of reactor cooling function) occurred as the injection of water by RCIC was impossible, and it was informed to the government offices etc",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,3,#2554C7,
3/13/2011,7:39:00,,8:35:00,Initiated spray inside the PCV,Reactor 3," Spray inside the primary containment vessel started, and it was informed to the government offices etc. at 7:56 am",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,4,#2554C7,
3/13/2011,8:35:00,,9:28:00,Manually opened PCV vent valve to 15%,Reactor 3,"At 8:35 AM, we manually opened the vent valve (MO valve) to 15% per the procedure.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 5:30 PM on March 12, Instruction from the Station Manager to proceed with the preparation of opening the vent valve (“Vent”)”",【finish the venting line-up】,3,#2554C7,
3/13/2011,8:41:00,,9:25:00,Configuration of vent line completed except for rupture disk,Reactor 3,"At 8:41AM, we finished the venting line-up. The pending was rupture of the rupture disk.  By opening the large valve of the vent valve (AO valve) of the suppression chamber (hereinafter called “S/C”), the configuration of the vent line was completed except for the rupture disk. It was informed to the government offices etc. at 8:46 am",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 8:41 AM on March 13, with the opening of S/C vent valve (AO valve)-large, we finished the venting line-up other than the rupture disk”",【maintained the venting line-up】,1,#2554C7,
3/13/2011,9:08:00,,9:10:00,Rapid depressurization of reactor pressure by safety relief valve implemented,Reactor 3,A rapid depressurization of the reactor pressure by safety relief valve was implemented,,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,4,#2554C7,
3/13/2011,9:10:00,,9:24:00,D/W trending pressure down,Reactor 3, D/W pressure went down 0.637 MPa abs (9:10 AM) to 0.540 MPa abs (9:24 AM),,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 8:41 AM on March 13, with the opening of S/C vent valve (AO valve)-large, we finished the venting line-up other than the rupture disk”",【maintained the venting line-up】,4,#2554C7,
3/13/2011,9:20:00,,9:24:00,PSER determined that Vent was done around 9:20 AM.,Reactor 3,"At 9:24 AM, as D/W pressure went down 0.637 MPa abs (9:10 AM) to 0.540 MPa abs (9:24 AM), PSER determined that Vent was done around 9:20 AM.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 8:41 AM on March 13, with the opening of S/C vent valve (AO valve)-large, we finished the venting line-up other than the rupture disk”",【maintained the venting line-up】,1,#2554C7,
